User-ID,Index,location-Rating
11993,41,0
11993,42,0
11993,60,8
11993,61,0
11993,62,0
11993,63,0
11993,34,0
11993,35,0
11993,48,0
11993,49,0
11993,70,0
11993,7,10
11993,6,7
11993,5,0
11993,4,0
11993,66,8
11993,67,0
11993,3,0
11993,75,0
11993,76,0
11993,77,0
11993,78,0
11993,80,0
11993,81,0
11993,82,0
11993,83,0
11993,84,0
11993,2,0
11993,10,0
11993,11,0
11993,12,0
11993,13,7
11993,14,0
11993,15,0
11993,16,0
11993,17,0
11993,18,0
11993,19,0
11993,10,10
11993,22,0
11993,21,0
11993,23,0
11993,24,0
11993,11,0
11993,30,0
11993,31,0
11993,33,0
11993,40,0
11993,47,0
11993,50,0
11993,28,0
11993,9,0
11993,29,0
11993,7,0
11993,8,0
11993,25,0
11993,26,0
11993,27,0
11993,28,0
11993,29,0
11993,41,0
11993,42,0
11993,60,0
11993,61,0
11993,62,7
11993,63,0
11993,34,0
11993,35,8
11993,48,10
11993,49,0
11993,70,0
11993,7,0
11993,6,0
11993,5,5
11993,4,0
11993,66,8
11993,67,8
11993,3,0
11993,75,0
11993,76,10
11993,77,7
11993,78,0
11993,80,0
11993,81,0
11993,82,10
11993,83,0
11993,84,0
11993,2,10
11993,10,0
11993,11,10
11993,12,0
11993,13,0
11993,14,8
11993,15,10
11993,16,9
11993,17,8
11993,18,8
11993,19,0
11993,10,7
11993,22,8
11993,21,7
11993,23,8
11993,24,8
11993,11,0
11993,30,8
11993,31,0
11993,33,9
11993,40,9
11993,47,8
11993,50,8
11993,28,8
11993,9,0
11993,29,0
11993,7,0
11993,8,0
11993,25,10
11993,26,0
11993,27,0
11993,28,0
11993,29,0
11993,41,0
11993,42,9
11993,60,0
11993,61,0
11993,62,0
11993,63,0
11993,34,0
11993,35,0
11993,48,0
11993,49,0
11993,70,0
11993,7,0
11993,6,0
11993,5,0
11993,4,0
11993,66,0
11993,67,0
11993,3,0
11993,75,0
11993,76,0
11993,77,0
11993,78,0
11993,80,0
11993,81,10
11993,82,10
11993,83,0
11993,84,0
11993,2,0
11993,10,0
11993,11,0
11993,12,0
11993,13,0
11993,14,0
11993,15,0
11993,16,0
11993,17,0
11993,18,0
11993,19,0
11993,10,0
11993,22,10
11993,21,7
11993,23,10
11993,24,10
11993,11,9
11993,30,8
11993,31,0
11993,33,0
11993,40,2
11993,47,0
11993,50,0
11993,28,0
11993,9,10
11993,29,0
11993,7,0
11993,8,0
11993,25,8
11993,26,9
11993,27,7
11993,28,8
11993,29,9
11993,41,0
11993,42,7
11993,60,0
11993,61,8
11993,62,0
11993,63,0
11993,34,0
11993,35,10
11993,48,0
11993,49,0
11993,70,10
11993,7,0
11993,6,7
11993,5,0
11993,4,0
11993,66,0
11993,67,0
11993,3,0
11993,75,8
11993,76,0
11993,77,0
11993,78,5
11993,80,0
11993,81,0
11993,82,0
11993,83,0
11993,84,0
11993,2,0
11993,10,0
11993,11,0
11993,12,10
11993,13,0
11993,14,0
11993,15,0
11993,16,0
11993,17,10
11993,18,0
11993,19,0
11993,10,0
11993,22,0
11993,21,0
11993,23,9
11993,24,8
11993,11,0
11993,30,0
11993,31,0
11993,33,0
11993,40,0
11993,47,0
11993,50,0
11993,28,0
11998,9,0
11999,29,6
12000,7,0
12000,8,0
12000,25,0
12004,26,0
12009,27,1
12014,28,8
12016,29,8
12018,41,5
12021,42,10
12021,60,9
12021,61,7
12022,62,7
12022,63,0
12022,34,0
12022,35,0
12022,48,0
12022,49,6
12022,70,8
12022,7,0
12022,6,0
12022,5,0
12023,4,7
12024,66,7
12026,67,7
12030,3,0
12031,75,0
12035,76,5
12035,77,0
12035,78,7
12035,80,0
12035,81,5
12035,82,6
12035,83,0
12035,84,7
12035,2,0
12036,10,8
12036,11,6
12036,12,5
12036,13,7
12040,14,0
12046,15,4
12046,16,0
12046,17,3
12046,18,0
12046,19,3
12049,10,0
12050,22,10
12051,21,1
12059,23,0
12059,24,8
12059,11,5
12069,30,8
12080,31,5
12080,33,8
12080,40,0
12080,47,9
12080,50,0
12081,28,8
12081,9,3
12081,29,8
12081,7,9
12081,8,3
12081,25,7
12090,26,0
12091,27,8
12091,28,0
12091,29,0
12091,41,0
12091,42,0
12091,60,0
12091,61,0
12095,62,0
12095,63,0
12095,34,7
12097,35,8
12097,48,8
12100,49,8
12100,70,8
12100,7,7
12100,6,0
12100,5,0
12100,4,7
12100,66,7
12100,67,8
12100,3,8
12100,75,0
12100,76,8
12100,77,8
12100,78,6
12100,80,8
12100,81,7
12100,82,7
12100,83,0
12100,84,8
12100,2,6
12100,10,7
12100,11,7
12100,12,7
12100,13,0
12100,14,8
12100,15,9
12100,16,0
12100,17,7
12100,18,7
12100,19,7
12100,10,7
12100,22,0
12100,21,8
12100,23,0
12100,24,8
12100,11,0
12100,30,7
12100,31,8
12100,33,7
12100,40,8
12100,47,7
12100,50,7
12100,28,9
12100,9,7
12100,29,8
12100,7,6
12100,8,7
12100,25,7
12100,26,7
12100,27,7
12100,28,6
12100,29,8
12100,41,7
12100,42,7
12100,60,7
12100,61,8
12100,62,7
12100,63,8
12100,34,7
12100,35,8
12100,48,6
12100,49,8
12100,70,9
12100,7,6
12100,6,8
12100,5,7
12100,4,8
12100,66,7
12100,67,7
12100,3,7
12100,75,6
12100,76,8
12100,77,8
12100,78,0
12100,80,8
12100,81,6
12100,82,6
12100,83,9
12100,84,7
12100,2,7
12100,10,8
12100,11,0
12100,12,8
12100,13,8
12100,14,7
12101,15,0
12101,16,6
12102,17,0
12110,18,8
12110,19,0
12110,10,6
12110,22,6
12111,21,8
12111,23,0
12111,24,0
12111,11,0
12111,30,0
12111,31,0
12112,33,8
12112,40,7
12112,47,0
12112,50,0
12112,28,0
12112,9,8
12112,29,0
12112,7,0
12112,8,0
12112,25,9
12112,26,0
12112,27,7
12112,28,0
12112,29,7
12112,41,0
12112,42,0
12112,60,0
12112,61,0
12112,62,0
12112,63,0
12112,34,8
12112,35,9
12112,48,0
12112,49,0
12112,70,0
12112,7,0
12113,6,6
12116,5,0
12120,4,0
12120,66,8
12122,67,9
12122,3,9
12122,75,8
12122,76,0
12122,77,0
12122,78,0
12122,80,7
12122,81,0
12122,82,7
12122,83,7
12122,84,3
12122,2,8
12122,10,0
12122,11,0
12122,12,7
12122,13,7
12122,14,0
12123,15,3
12123,16,7
12123,17,8
12123,18,5
12123,19,0
12123,10,0
12123,22,7
12123,21,7
12123,23,5
12123,24,5
12123,11,7
12123,30,0
12130,31,10
12137,33,0
12137,40,6
12137,47,0
12137,50,8
12137,28,4
12137,9,0
12137,29,0
12137,7,7
12137,8,7
12137,25,8
12138,26,9
12138,27,0
12140,28,0
12140,29,0
12140,41,6
12143,42,0
12143,60,10
12143,61,3
12143,62,0
12143,63,10
12143,34,8
12143,35,0
12143,48,0
12143,49,10
12143,70,10
12143,7,5
12143,6,10
12143,5,8
12143,4,10
12143,66,10
12143,67,8
12144,3,9
12149,75,0
12149,76,0
12149,77,0
12149,78,0
12153,80,9
12153,81,9
12154,82,6
12154,83,7
12154,84,7
12154,2,8
12154,10,8
12154,11,7
12154,12,6
12154,13,7
12154,14,7
12154,15,7
12154,16,7
12154,17,7
12154,18,8
12154,19,6
12154,10,7
12154,22,0
12154,21,6
12154,23,8
12154,24,8
12154,11,8
12154,30,8
12154,31,8
12154,33,0
12154,40,6
12154,47,8
12158,50,9
12158,28,0
12158,9,0
12158,29,0
12158,7,0
12158,8,9
12166,25,0
12168,26,7
12170,27,6
12171,28,0
12172,29,7
12173,41,7
12173,42,7
12173,60,7
12173,61,10
12173,62,0
12174,63,0
12185,34,0
12186,35,0
12189,48,0
12189,49,0
12189,70,0
12189,7,0
12189,6,4
12189,5,0
12189,4,5
12189,66,0
12189,67,0
12189,3,7
12189,75,7
12189,76,0
12189,77,6
12189,78,8
12189,80,0
12189,81,0
12189,82,9
12189,83,6
12189,84,8
12189,2,0
12189,10,0
12189,11,6
12189,12,3
12189,13,8
12189,14,0
12189,15,0
12189,16,0
12190,17,0
12191,18,8
12192,19,0
12194,10,0
12194,22,10
12194,21,10
12194,23,0
12194,24,10
12194,11,0
12194,30,0
12194,31,0
12194,33,0
12194,40,10
12194,47,0
12194,50,0
12194,28,10
12194,9,0
12194,29,0
12194,7,0
12194,8,0
12194,25,0
12194,26,0
12194,27,0
12194,28,0
12194,29,0
12194,41,7
12194,42,0
12194,60,0
12194,61,8
12194,62,10
12194,63,0
12194,34,0
12194,35,0
12194,48,10
12194,49,9
12194,70,8
12194,7,7
12194,6,10
12194,5,0
12194,4,9
12194,66,0
12194,67,0
12194,3,7
12194,75,0
12194,76,9
12194,77,6
12194,78,0
12194,80,0
12194,81,10
12194,82,0
12194,83,0
12194,84,0
12194,2,0
12195,10,0
12200,11,0
12200,12,8
12202,13,6
12202,14,8
12202,15,8
12202,16,10
12202,17,7
12203,18,10
12209,19,1
12209,10,8
12209,22,7
12209,21,3
12209,23,8
12209,24,10
12209,11,10
12209,30,0
12209,31,0
12209,33,0
12209,40,9
12213,47,7
12214,50,10
12216,28,6
12219,9,0
12220,29,6
12220,7,0
12220,8,5
12220,25,0
12220,26,5
12220,27,0
12220,28,2
12220,29,0
12225,41,8
12226,42,0
12228,60,5
12231,61,0
12231,62,0
12231,63,0
12231,34,0
12231,35,8
12231,48,0
12232,49,0
12233,70,7
12233,7,9
12233,6,8
12234,5,0
12234,4,0
12234,66,0
12234,67,0
12234,3,0
12235,75,0
12235,76,0
12235,77,0
12235,78,0
12235,80,0
12235,81,0
12235,82,0
12235,83,0
12235,84,0
12235,2,0
12238,10,0
12238,11,0
12238,12,0
12238,13,0
12238,14,0
12238,15,0
12238,16,0
12238,17,0
12238,18,0
12238,19,0
12238,10,0
12238,22,0
12238,21,0
12238,23,0
12238,24,0
12238,11,0
12238,30,0
12238,31,0
12238,33,0
12238,40,0
12238,47,0
12238,50,0
12238,28,0
12238,9,10
12238,29,0
12238,7,0
12238,8,0
12238,25,0
12238,26,0
12238,27,0
12238,28,0
12238,29,0
12238,41,0
12238,42,0
12238,60,0
12238,61,0
12238,62,0
12238,63,0
12238,34,0
12238,35,0
12238,48,0
12238,49,0
12240,70,7
12244,7,7
12246,6,8
12246,5,2
12246,4,10
12246,66,8
12246,67,8
12246,3,7
12246,75,3
12247,76,0
12248,77,8
12249,78,0
12253,80,10
12253,81,10
12253,82,6
12255,83,0
12258,84,0
12258,2,10
12258,10,0
12264,11,8
12264,12,7
12268,13,0
12270,14,10
12272,15,0
12272,16,10
12272,17,0
12272,18,10
12272,19,10
12272,10,0
12272,22,0
12272,21,10
12272,23,0
12272,24,0
12272,11,10
12272,30,10
12272,31,10
12272,33,0
12272,40,10
12272,47,0
12272,50,10
12272,28,0
12272,9,0
12272,29,10
12272,7,10
12272,8,0
12272,25,0
12272,26,0
12272,27,10
12272,28,0
12272,29,10
12272,41,0
12272,42,0
12272,60,0
12272,61,0
12272,62,0
12272,63,10
12272,34,0
12272,35,10
12272,48,0
12272,49,10
12272,70,0
12272,7,0
12272,6,10
12272,5,10
12272,4,10
12272,66,0
12272,67,0
12272,3,10
12272,75,0
12272,76,10
12272,77,0
12272,78,10
12272,80,0
12272,81,10
12272,82,10
12272,83,0
12272,84,0
12272,2,10
12272,10,10
12272,11,0
12272,12,0
12272,13,10
12272,14,10
12272,15,0
12272,16,0
12272,17,10
12272,18,0
12272,19,10
12272,10,0
12272,22,10
12273,21,7
12276,23,0
12278,24,0
12278,11,0
12278,30,0
12278,31,5
12278,33,0
12278,40,6
12278,47,8
12281,50,8
12282,28,5
12282,9,10
12282,29,10
12282,7,0
12282,8,9
12282,25,7
12282,26,5
12282,27,6
12282,28,0
12282,29,0
12282,41,7
12282,42,0
12282,60,0
12282,61,0
12282,62,0
12282,63,0
12282,34,8
12283,35,8
12285,48,7
12285,49,0
12285,70,9
12285,7,0
12286,6,0
12289,5,8
12289,4,8
12293,66,8
12294,67,10
12297,3,7
12305,75,7
12307,76,8
12314,77,0
12315,78,0
12315,80,9
12315,81,9
12315,82,8
12316,83,9
12316,84,7
12316,2,8
12316,10,9
12316,11,10
12316,12,0
12319,13,8
12319,14,0
12320,15,10
12325,16,7
12326,17,6
12326,18,6
12328,19,6
12328,10,5
12328,22,8
12328,21,0
12329,23,0
12330,24,0
12330,11,7
12330,30,7
12330,31,10
12330,33,10
12330,40,10
12331,47,0
12331,50,0
12331,28,10
12331,9,0
12331,29,0
12331,7,5
12331,8,0
12331,25,0
12331,26,0
12331,27,0
12331,28,0
12331,29,0
12331,41,0
12331,42,0
12331,60,0
12331,61,0
12331,62,0
12331,63,9
12331,34,0
12331,35,0
12331,48,6
12331,49,0
12331,70,0
12331,7,0
12331,6,6
12331,5,0
12331,4,10
12331,66,0
12331,67,9
12331,3,0
12331,75,0
12331,76,0
12331,77,0
12331,78,0
12331,80,0
12331,81,0
12331,82,0
12331,83,0
12331,84,0
12331,2,0
12333,10,0
12333,11,9
12333,12,7
12333,13,0
12333,14,7
12333,15,10
12334,16,0
12338,17,0
12340,18,8
12341,19,0
12341,10,0
12341,22,7
12341,21,0
12341,23,9
12343,24,5
12343,11,0
12343,30,5
12343,31,0
12343,33,0
12343,40,0
12348,47,5
12348,50,6
12348,28,8
12348,9,8
12348,29,1
12348,7,9
12361,8,6
12362,25,0
12362,26,7
12362,27,2
12362,28,0
12362,29,0
12362,41,8
12362,42,7
12362,60,5
12362,61,9
12362,62,10
12364,63,7
12364,34,0
12365,35,10
12366,48,7
12371,49,6
12371,70,5
12372,7,7
12372,6,0
12374,5,0
12374,4,0
12377,66,0
12383,67,8
12384,3,8
12387,75,5
12387,76,8
12387,77,6
12387,78,0
12387,80,6
12387,81,6
12388,82,5
12388,83,7
12388,84,5
12388,2,8
12388,10,9
12390,11,0
12390,12,0
12390,13,0
12390,14,0
12390,15,0
12390,16,0
12390,17,0
12390,18,0
12390,19,7
12390,10,0
12390,22,0
12392,21,3
12392,23,0
12392,24,3
12392,11,6
12392,30,0
12392,31,4
12393,33,8
12394,40,10
12395,47,0
12395,50,0
12399,28,0
12406,9,0
12410,29,0
12411,7,4
12415,8,0
12417,25,8
12422,26,0
12423,27,9
12423,28,6
12423,29,5
12423,41,0
12423,42,3
12426,60,0
12428,61,7
12428,62,0
12428,63,0
12431,34,7
12433,35,0
12433,48,7
12433,49,8
12435,70,0
12438,7,0
12442,6,0
12444,5,6
12452,4,0
12453,66,9
12453,67,9
12453,3,0
12453,75,0
12453,76,0
12454,77,8
12457,78,8
12457,80,7
12457,81,8
12457,82,8
12457,83,8
12461,84,0
12466,2,0
12471,10,9
12472,11,0
12472,12,10
12472,13,9
12474,14,4
12476,15,0
12476,16,6
12479,17,0
12484,18,7
12484,19,0
12484,10,0
12484,22,8
12484,21,0
12484,23,8
12486,24,8
12488,11,0
12488,30,0
12488,31,0
12488,33,0
12488,40,0
12488,47,0
12488,50,0
12488,28,0
12488,9,0
12488,29,0
12488,7,0
12488,8,0
12489,25,6
12489,26,6
12489,27,5
12489,28,7
12490,29,0
12490,41,6
12490,42,0
12490,60,4
12491,61,8
12492,62,0
12492,63,0
12492,34,0
12492,35,9
12493,48,5
12495,49,8
12495,70,9
12495,7,0
12495,6,0
12500,5,10
12502,4,9
12503,66,7
12510,67,6
12510,3,0
12512,75,0
12512,76,0
12512,77,0
12512,78,8
12512,80,0
12512,81,0
12512,82,0
12512,83,8
12512,84,0
12512,2,0
12512,10,0
12512,11,8
12512,12,7
12512,13,5
12513,14,8
12514,15,8
12515,16,0
12515,17,0
12515,18,6
12515,19,6
12515,10,0
12515,22,5
12515,21,4
12515,23,4
12515,24,0
12515,11,0
12515,30,0
12515,31,0
12515,33,6
12515,40,6
12515,47,0
12515,50,6
12515,28,3
12515,9,5
12515,29,6
12515,7,0
12515,8,0
12515,25,5
12515,26,6
12515,27,0
12515,28,6
12515,29,6
12515,41,6
12515,42,0
12515,60,5
12515,61,4
12515,62,4
12515,63,4
12515,34,0
12515,35,5
12516,48,0
12518,49,8
12518,70,5
12518,7,7
12518,6,0
12524,5,0
12524,4,0
12524,66,5
12524,67,0
12524,3,0
12529,75,3
12530,76,0
12535,77,0
12537,78,8
12537,80,8
12537,81,6
12537,82,0
12537,83,0
12537,84,7
12537,2,0
12537,10,0
12537,11,0
12537,12,7
12537,13,6
12537,14,7
12537,15,9
12537,16,5
12537,17,8
12537,18,9
12537,19,9
12537,10,0
12537,22,7
12537,21,0
12537,23,0
12537,24,7
12537,11,0
12537,30,0
12537,31,0
12537,33,7
12537,40,0
12537,47,0
12537,50,6
12537,28,0
12537,9,0
12537,29,9
12537,7,0
12537,8,1
12537,25,0
12537,26,0
12537,27,0
12537,28,0
12537,29,0
12537,41,6
12537,42,4
12537,60,10
12537,61,1
12537,62,9
12537,63,0
12537,34,0
12537,35,0
12537,48,9
12537,49,3
12537,70,6
12537,7,8
12537,6,0
12537,5,8
12537,4,0
12537,66,7
12538,67,0
12538,3,0
12538,75,0
12538,76,0
12538,77,10
12538,78,9
12538,80,0
12538,81,0
12538,82,0
12538,83,0
12538,84,0
12538,2,9
12538,10,10
12538,11,7
12538,12,0
12538,13,0
12538,14,0
12538,15,0
12538,16,0
12538,17,0
12538,18,0
12538,19,0
12538,10,0
12538,22,9
12538,21,8
12538,23,0
12538,24,0
12538,11,0
12538,30,0
12538,31,0
12538,33,0
12538,40,0
12538,47,0
12538,50,0
12538,28,0
12538,9,0
12538,29,0
12538,7,0
12538,8,0
12538,25,0
12538,26,0
12538,27,0
12538,28,0
12538,29,0
12538,41,0
12538,42,0
12538,60,0
12538,61,0
12538,62,0
12538,63,0
12538,34,8
12538,35,0
12538,48,0
12538,49,10
12538,70,0
12538,7,0
12538,6,0
12538,5,8
12538,4,0
12538,66,9
12538,67,0
12538,3,0
12538,75,0
12538,76,0
12538,77,0
12538,78,0
12538,80,0
12538,81,0
12538,82,0
12538,83,0
12538,84,0
12538,2,0
12538,10,0
12538,11,0
12538,12,0
12538,13,0
12538,14,0
12538,15,10
12538,16,0
12538,17,0
12538,18,0
12538,19,0
12538,10,6
12538,22,0
12538,21,0
12538,23,0
12538,24,0
12538,11,0
12538,30,0
12538,31,0
12538,33,0
12538,40,0
12538,47,0
12538,50,0
12538,28,0
12538,9,0
12538,29,0
12538,7,9
12538,8,0
12538,25,0
12538,26,9
12538,27,0
12538,28,0
12538,29,0
12538,41,9
12538,42,0
12538,60,9
12538,61,7
12538,62,0
12538,63,0
12538,34,0
12538,35,0
12538,48,0
12538,49,0
12538,70,0
12538,7,0
12538,6,0
12538,5,0
12538,4,0
12538,66,0
12538,67,0
12538,3,0
12538,75,0
12538,76,0
12538,77,0
12538,78,0
12538,80,0
12538,81,0
12538,82,0
12538,83,0
12538,84,5
12538,2,0
12538,10,8
12538,11,0
12538,12,0
12538,13,0
12538,14,0
12538,15,0
12538,16,0
12538,17,0
12538,18,0
12538,19,0
12538,10,0
12538,22,0
12538,21,0
12538,23,0
12538,24,0
12538,11,0
12538,30,0
12538,31,0
12538,33,0
12538,40,0
12538,47,0
12538,50,0
12538,28,0
12538,9,0
12538,29,0
12538,7,0
12538,8,0
12538,25,0
12538,26,0
12538,27,0
12538,28,0
12538,29,0
12538,41,0
12538,42,0
12538,60,0
12538,61,0
12538,62,0
12538,63,0
12538,34,0
12538,35,0
12538,48,0
12538,49,0
12538,70,0
12538,7,0
12538,6,0
12538,5,0
12538,4,7
12538,66,0
12538,67,0
12538,3,0
12538,75,0
12538,76,8
12538,77,0
12538,78,0
12538,80,0
12538,81,0
12538,82,0
12538,83,0
12538,84,0
12538,2,0
12538,10,0
12538,11,0
12538,12,0
12538,13,0
12538,14,0
12538,15,0
12538,16,0
12538,17,0
12538,18,0
12538,19,0
12538,10,0
12538,22,0
12538,21,0
12538,23,0
12538,24,0
12538,11,0
12538,30,0
12538,31,8
12538,33,0
12538,40,7
12538,47,9
12538,50,0
12538,28,0
12538,9,0
12538,29,0
12538,7,0
12538,8,0
12538,25,7
12538,26,8
12538,27,10
12538,28,0
12538,29,0
12538,41,0
12538,42,0
12538,60,0
12538,61,0
12538,62,0
12538,63,0
12538,34,0
12538,35,0
12538,48,0
12538,49,0
12538,70,0
12538,7,0
12538,6,0
12538,5,0
12538,4,0
12538,66,0
12538,67,0
12538,3,0
12538,75,0
12538,76,0
12538,77,0
12538,78,0
12538,80,0
12538,81,0
12538,82,0
12538,83,0
12538,84,0
12538,2,0
12538,10,0
12538,11,9
12538,12,0
12538,13,0
12538,14,0
12538,15,0
12538,16,7
12538,17,0
12538,18,0
12538,19,0
12538,10,0
12538,22,0
12538,21,0
12538,23,0
12538,24,8
12538,11,0
12538,30,0
12538,31,0
12538,33,7
12538,40,0
12538,47,0
12538,50,0
12538,28,0
12538,9,0
12538,29,0
12538,7,0
12538,8,0
12538,25,0
12538,26,0
12538,27,0
12538,28,0
12538,29,0
12538,41,0
12538,42,0
12538,60,0
12538,61,0
12538,62,0
12538,63,0
12538,34,5
12538,35,0
12538,48,0
12538,49,0
12538,70,0
12538,7,0
12538,6,0
12538,5,0
12538,4,0
12538,66,0
12538,67,7
12538,3,0
12538,75,6
12538,76,7
12538,77,0
12538,78,0
12538,80,0
12538,81,0
12538,82,0
12538,83,0
12538,84,0
12538,2,0
12538,10,0
12538,11,0
12538,12,0
12538,13,0
12538,14,0
12538,15,0
12538,16,0
12538,17,0
12538,18,0
12538,19,0
12538,10,0
12538,22,0
12538,21,0
12538,23,0
12538,24,0
12538,11,9
12538,30,0
12538,31,0
12538,33,0
12538,40,8
12538,47,0
12538,50,0
12538,28,0
12538,9,0
12538,29,0
12538,7,0
12538,8,0
12538,25,0
12538,26,0
12538,27,0
12538,28,0
12538,29,6
12538,41,7
12538,42,0
12538,60,9
12538,61,7
12538,62,0
12538,63,0
12538,34,7
12538,35,0
12538,48,0
12538,49,0
12538,70,0
12538,7,8
12538,6,0
12538,5,0
12538,4,0
12538,66,0
12538,67,0
12538,3,0
12538,75,0
12538,76,0
12538,77,0
12538,78,0
12538,80,0
12538,81,0
12538,82,0
12538,83,0
12538,84,0
12538,2,0
12538,10,0
12538,11,0
12538,12,0
12538,13,0
12538,14,0
12538,15,0
12538,16,0
12538,17,0
12538,18,9
12538,19,0
12538,10,0
12538,22,0
12538,21,0
12538,23,0
12538,24,0
12538,11,0
12538,30,0
12538,31,0
12538,33,0
12538,40,0
12538,47,0
12538,50,0
12538,28,0
12538,9,0
12538,29,0
12538,7,0
12538,8,0
12538,25,0
12538,26,0
12538,27,0
12538,28,0
12538,29,0
12538,41,0
12538,42,0
12538,60,0
12538,61,8
12538,62,0
12538,63,6
12538,34,0
12538,35,0
12538,48,0
12538,49,0
12538,70,0
12538,7,0
12538,6,0
12538,5,0
12538,4,0
12538,66,0
12538,67,0
12538,3,0
12538,75,0
12538,76,0
12538,77,0
12538,78,0
12538,80,0
12538,81,0
12538,82,0
12538,83,0
12538,84,0
12538,2,0
12538,10,0
12538,11,0
12538,12,0
12538,13,0
12538,14,0
12538,15,0
12538,16,0
12538,17,0
12538,18,0
12538,19,0
12538,10,0
12538,22,0
12538,21,0
12538,23,0
12538,24,7
12538,11,0
12538,30,5
12538,31,0
12538,33,0
12538,40,0
12538,47,0
12538,50,0
12538,28,0
12538,9,0
12538,29,0
12538,7,0
12538,8,0
12538,25,0
12538,26,0
12538,27,0
12538,28,0
12538,29,0
12538,41,0
12538,42,5
12538,60,0
12538,61,0
12538,62,7
12538,63,8
12538,34,0
12538,35,0
12538,48,0
12538,49,9
12538,70,0
12538,7,0
12538,6,8
12538,5,0
12538,4,0
12538,66,0
12538,67,9
12538,3,0
12538,75,0
12538,76,0
12538,77,9
12538,78,0
12538,80,9
12538,81,10
12538,82,0
12538,83,0
12538,84,0
12538,2,0
12538,10,0
12538,11,0
12538,12,0
12538,13,0
12538,14,0
12538,15,0
12538,16,0
12538,17,7
12538,18,0
12538,19,0
12538,10,0
12538,22,0
12538,21,0
12538,23,0
12538,24,0
12538,11,0
12538,30,0
12538,31,0
12538,33,0
12538,40,0
12538,47,0
12538,50,0
12538,28,0
12538,9,0
12538,29,0
12538,7,0
12538,8,0
12538,25,0
12538,26,0
12538,27,0
12538,28,0
12538,29,0
12538,41,0
12538,42,0
12538,60,0
12538,61,0
12538,62,0
12538,63,0
12538,34,0
12538,35,0
12538,48,0
12538,49,0
12538,70,0
12538,7,0
12538,6,0
12538,5,0
12538,4,0
12538,66,0
12538,67,0
12538,3,0
12538,75,0
12538,76,0
12538,77,0
12538,78,0
12538,80,4
12538,81,0
12538,82,9
12538,83,0
12538,84,0
12538,2,0
12538,10,0
12538,11,0
12538,12,0
12538,13,0
12538,14,0
12538,15,0
12538,16,0
12538,17,0
12538,18,0
12538,19,0
12538,10,0
12538,22,0
12538,21,0
12538,23,0
12538,24,0
12538,11,0
12538,30,0
12538,31,0
12538,33,0
12538,40,0
12538,47,0
12538,50,0
12538,28,0
12538,9,0
12538,29,0
12538,7,0
12538,8,0
12538,25,0
12538,26,0
12538,27,0
12538,28,0
12538,29,0
12538,41,0
12538,42,0
12538,60,0
12538,61,0
12538,62,0
12538,63,0
12538,34,0
12538,35,0
12538,48,0
12538,49,0
12538,70,0
12538,7,0
12538,6,0
12538,5,0
12538,4,0
12538,66,0
12538,67,0
12538,3,0
12538,75,0
12538,76,0
12538,77,0
12538,78,0
12538,80,0
12538,81,0
12538,82,0
12538,83,0
12538,84,0
12538,2,0
12538,10,0
12538,11,0
12538,12,0
12538,13,0
12538,14,0
12538,15,0
12538,16,0
12538,17,0
12538,18,0
12538,19,0
12538,10,0
12538,22,0
12538,21,0
12538,23,0
12538,24,0
12538,11,0
12538,30,0
12538,31,0
12538,33,0
12538,40,0
12538,47,0
12538,50,0
12538,28,0
12538,9,0
12538,29,0
12538,7,0
12538,8,0
12538,25,10
12538,26,0
12538,27,0
12538,28,0
12538,29,0
12538,41,0
12538,42,0
12538,60,0
12538,61,0
12538,62,0
12538,63,0
12538,34,0
12538,35,0
12538,48,0
12538,49,0
12538,70,0
12538,7,0
12538,6,0
12538,5,0
12538,4,0
12538,66,0
12538,67,0
12538,3,0
12538,75,9
12538,76,0
12538,77,0
12538,78,0
12538,80,0
12538,81,0
12538,82,0
12538,83,0
12538,84,0
12538,2,0
12538,10,0
12538,11,7
12538,12,9
12538,13,0
12538,14,8
12538,15,0
12538,16,0
12538,17,0
12538,18,10
12538,19,0
12538,10,0
12538,22,0
12538,21,0
12538,23,0
12538,24,0
12538,11,0
12538,30,0
12538,31,0
12538,33,0
12538,40,0
12538,47,0
12538,50,0
12538,28,0
12538,9,0
12538,29,0
12538,7,0
12538,8,0
12538,25,0
12538,26,0
12538,27,0
12538,28,0
12538,29,0
12538,41,0
12538,42,0
12538,60,0
12538,61,0
12538,62,0
12538,63,0
12538,34,0
12538,35,0
12538,48,0
12538,49,0
12538,70,0
12538,7,0
12538,6,9
12538,5,0
12538,4,0
12538,66,0
12538,67,9
12538,3,0
12538,75,0
12538,76,0
12538,77,0
12538,78,0
12538,80,0
12538,81,0
12538,82,0
12538,83,0
12538,84,0
12538,2,7
12538,10,0
12538,11,0
12538,12,0
12538,13,0
12538,14,0
12538,15,0
12538,16,0
12538,17,0
12538,18,0
12538,19,0
12538,10,0
12538,22,0
12538,21,0
12538,23,0
12538,24,0
12538,11,0
12538,30,0
12538,31,0
12538,33,0
12538,40,0
12538,47,0
12538,50,0
12538,28,0
12538,9,0
12538,29,0
12538,7,0
12538,8,9
12538,25,0
12538,26,0
12538,27,0
12538,28,0
12538,29,0
12538,41,0
12538,42,0
12538,60,0
12538,61,0
12538,62,0
12538,63,0
12538,34,0
12538,35,0
12538,48,0
12538,49,0
12538,70,0
12538,7,0
12538,6,0
12538,5,0
12538,4,0
12538,66,0
12538,67,0
12538,3,0
